actual_values,predicted_values,errors
-0.8507481680680076,-0.873098,0.022349847717209714
0.32088995041279317,0.27408576,0.04680419029621602
-0.8510389104267967,-0.873746,0.022707067451773866
0.3065907347042274,0.26276773,0.043823002560825275
-0.8520123269389895,-0.8725265,0.0205141995121213
0.29334773760802757,0.25080743,0.04254030328757774
-0.8498064705787821,-0.8725061,0.022699611479170767
0.30143443916588913,0.2369167,0.06451773319989335
-0.8498051480114445,-0.87730205,0.02749690257907067
0.29551111713735756,0.2434303,0.052080815590307084
-0.8520418561658396,-0.87214977,0.02010790932564599
0.27533351540693624,0.24484941,0.030484101773589678
-0.8543967594346387,-0.86675864,0.0123618851462024
0.24789730263772086,0.22794272,0.019954582582140723
-0.8544206143088511,-0.86712706,0.012706446581346675
0.2331255914926207,0.19619106,0.03693453392979262
-0.8547030875803968,-0.8745732,0.019870083558366614
0.2288474389560336,0.17387669,0.05497075107170285
-0.8549620605161492,-0.88026273,0.025300671989649137
0.22097151396414016,0.16727678,0.05369472918649887
-0.8547093476165991,-0.8782827,0.023573378194405525
0.21263288157677052,0.16328456,0.04934832649921772
-0.8555982136675919,-0.8751268,0.019528565411845333
0.20239970710595215,0.15851952,0.04388018575032318
-0.8558806139459337,-0.8734217,0.0175411146650587
0.2002981701996714,0.14952692,0.050771246304789186
-0.8559268846854814,-0.8758287,0.019901798690830863
0.19891805641047208,0.14572954,0.05318851463190763
-0.8545568578618896,-0.87647223,0.02191537686406253
0.19969353620885197,0.14433499,0.055358549402936136
-0.8540390405974585,-0.8757071,0.02166804930351196
0.20707160583965123,0.14630376,0.06076784781448186
-0.8540872752017781,-0.87622035,0.022133070295353274
0.2141823952129194,0.15453078,0.059651616685659575
-0.8541847471980043,-0.87523365,0.02104890300951523
0.2132470811531695,0.16381273,0.049434354417100784
-0.8542092694386525,-0.87203217,0.017822896088691254
0.21118636482721082,0.16523813,0.045948237714822204
-0.8542057379579298,-0.8716439,0.0174381629133471
0.21040065207681558,0.16213588,0.04826476791105172
-0.8539519597051893,-0.8732979,0.01934597005860461
0.21027129421601298,0.15909997,0.05117132792840007
-0.8538389992462659,-0.8745044,0.020665388132426687
0.2169870026592976,0.1578542,0.05913280324981274
-0.8537623737614907,-0.8766348,0.02287240283076397
0.22306215055196982,0.16373049,0.05933166332452994
-0.853519539275537,-0.87597525,0.02245571192227791
0.22496425612169074,0.17155065,0.053413609697397224
-0.8535400208209686,-0.8734699,0.019929868343002366
0.22549926154771013,0.17567451,0.049824748565341664
-0.8525902262999089,-0.8724812,0.01989100062117266
0.23009252226972612,0.17592685,0.05416567302370104
-0.8520803340119026,-0.8736322,0.021551858599791696
0.240641027381452,0.1791023,0.061538725783856774
-0.8507483227440825,-0.8754577,0.024709381323147706
0.25541640904194896,0.1886694,0.06674701061493937
-0.8513737198255485,-0.8754816,0.02410788570423661
0.24449473486488107,0.2055052,0.03898952768390421
-0.8519007342336729,-0.86705893,0.01515819854754663
0.23535359433848232,0.20031755,0.03503604761320919
-0.8536354107729498,-0.86752766,0.013892252934783356
0.22728302080281887,0.18776876,0.03951426345952663
-0.8533287854405758,-0.87201756,0.018688776948798003
0.22043639731038148,0.17419128,0.046245116110926215
-0.85417049266804,-0.87487954,0.02070904634486892
0.21636412731923343,0.1650661,0.051298034112827795
-0.8544794311898047,-0.8765437,0.022064269505233103
0.20642281443633084,0.16047822,0.045944595046415376
-0.8547936547671195,-0.8744385,0.019644869479096272
0.19786250516454193,0.15251303,0.04534947797337982
-0.8550261537629857,-0.87405604,0.019029887477706398
0.1933883693513132,0.14383438,0.049553987055704685
-0.8554405622506056,-0.87536305,0.019922489640721297
0.19141897099931748,0.13862763,0.05279133754690202
-0.8555149162563923,-0.8762589,0.020743993445908715
0.18492071278635883,0.13680737,0.048113345580739014
-0.8559289528262589,-0.87445015,0.018521194325688106
0.17505915019253232,0.13220695,0.0428522035811279
-0.8556329723361223,-0.8730483,0.017415333175352266
0.1685151773787225,0.12254931,0.04596586705214628
-0.8558279145906414,-0.87417024,0.01834232914944034
0.16665789658793834,0.11449142,0.05216647858390239
-0.856056100035743,-0.8762077,0.020151609276696014
0.1603244778846181,0.11158158,0.04874289903387194
-0.8549511949563666,-0.8749461,0.019994922444756424
0.16753392626264288,0.10624092,0.06129300554015829
-0.8551086343454749,-0.8774878,0.02237914431816035
0.16552637679606821,0.11237709,0.05314928455382731
-0.8551068946741149,-0.87430006,0.01919316798228765
0.16776739328742762,0.1140233,0.0537440952622964
-0.8549612158805039,-0.87408185,0.019120634171375994
0.16381536048245984,0.11628045,0.047534909065490544
-0.8551993058082031,-0.8723332,0.017133922779901112
0.16142674478105307,0.11340348,0.04802326800636053
-0.854864645871726,-0.87308633,0.01822168740311536
0.15959905056892196,0.10950591,0.050093143867834006
-0.8552028685717276,-0.8739602,0.01875732840016575
0.15788058199678065,0.10687061,0.051009975455147044
-0.8556683618744865,-0.8744917,0.018823329714868997
0.15569106394871585,0.105012774,0.050678289481247585
-0.8556418462241981,-0.8746153,0.018973465398421485
0.15484361980301067,0.10279913,0.05204448733669445
-0.85633150860791,-0.87493265,0.018601138143493845
0.15372044209158783,0.10209122,0.05162921909010773
-0.8563867123252699,-0.8751108,0.01872409270936759
0.14617686558471438,0.10109705,0.0450798182557654
-0.8564139179351286,-0.87323713,0.016823215090994492
0.14298118140696733,0.09451622,0.04846496369837969
-0.8570491951681244,-0.87455004,0.017500849368466187
0.14364476609961427,0.08987518,0.053769589550656444
-0.8569298208658904,-0.8766804,0.01975055327961739
0.13888677709569916,0.08932239,0.0495643889235495
-0.856983761974616,-0.87509996,0.01811619501467232
0.1337487229066056,0.08614616,0.04760256194640816
-0.8573207715970859,-0.874348,0.01702721319371614
0.12705503755570183,0.08124986,0.04580517464638481
-0.8577359178374453,-0.8741937,0.016457810132677997
0.12388171015355354,0.07429057,0.04959113655659919
-0.8566704073640145,-0.87582934,0.019158931663390333
0.13202469294749947,0.069229335,0.06279535835468025
-0.8571034525807336,-0.87888813,0.021784677607254666
0.12737470607844192,0.076383255,0.0509914506563266
-0.8580504724910778,-0.8746362,0.016585700757213218
0.12326061445731813,0.07649575,0.04676486271876985
-0.8575027010750739,-0.8737465,0.016243813245299665
0.11843255197764581,0.071966216,0.04646633600951379
-0.8588944477216636,-0.873979,0.015084524713333991
0.11435004903448243,0.06668609,0.047663962677842564
-0.8581723563691797,-0.8756737,0.017501354930716584
0.11276394147210476,0.060722657,0.05204128492408154
-0.8560775687273607,-0.87679136,0.02071378926671885
0.12051061983093486,0.057500616,0.06301000411495433
-0.8567709294334043,-0.8781756,0.02140468683093899
0.13243078542367342,0.065506995,0.06692379069939974
-0.8555329594812264,-0.8784701,0.022937163332952037
0.1445430413221782,0.07886985,0.06567319187874254
-0.855897471900171,-0.8762489,0.0203514242218078
0.14941248052086908,0.094420865,0.05499161534276087
-0.8562927613821657,-0.87272906,0.016436301651891916
0.14552473734921506,0.10238789,0.043136847129526645
-0.8573623021232126,-0.87020254,0.012840239228105732
0.13932456947757282,0.0991766,0.04014796890212574
-0.8571469443647322,-0.87167454,0.014527593293959251
0.1379526865410815,0.08951815,0.04843453436374767
-0.8563722153535925,-0.8755593,0.019187055028334954
0.13635078463972367,0.08381832,0.052532468180067904
-0.8569243976446329,-0.8765339,0.01960952788866177
0.1294440981680658,0.08196392,0.04748017906492019
-0.8584043192125838,-0.8748131,0.01640876062140062
0.11961679371794279,0.07697189,0.042644905175767495
-0.8577332049233665,-0.8742229,0.01648966971805199
0.11305947357541735,0.06648426,0.046575215996567554
-0.8580135023022621,-0.8753842,0.017370709237960025
0.10951175360279476,0.058416095,0.05109565897183811
-0.8588478789265334,-0.87679744,0.01794955874131332
0.1080040615966216,0.054459408,0.053544653671015824
-0.858516201283816,-0.8775756,0.0190593750215734
0.1046301905805205,0.053045515,0.05158467560950267
-0.8579215465067317,-0.8762458,0.018324250173718748
0.10382334455965882,0.05091252,0.052910822780121616
-0.8570332600565367,-0.8758298,0.018796555808026305
0.1076423489884272,0.05015782,0.0574845300451651
-0.8561924217957857,-0.87628555,0.02009313118272993
0.11212771880332494,0.05379828,0.0583294381469872
-0.8552330703788136,-0.8754661,0.02023303794332998
0.11751080770209014,0.05930791,0.058202897200133205
-0.8537419791127305,-0.8743002,0.020558202752961607
0.12854938223315934,0.06544501,0.06310436888887147
-0.852573503904479,-0.87444717,0.021873663015229305
0.1465606012852896,0.076519355,0.07004124610741028
-0.8535590077436532,-0.8752178,0.021658787628356047
0.14334600839186207,0.0959149,0.047431108088975105
-0.8549875525236493,-0.86862844,0.013640889763795738
0.13757050802885643,0.098379366,0.03919114192902198
-0.8559740973849461,-0.8682359,0.012261788712008226
0.135782744575133,0.09052473,0.04525801150857417
-0.8567928126221442,-0.87277853,0.01598572226707695
0.12800614595443197,0.08393808,0.04406806886226125
-0.8577284064891758,-0.8741068,0.016378417908864962
0.11572159828775584,0.07500714,0.04071445765131175
-0.8575671419085957,-0.8740777,0.016510535818149874
0.10538264623686586,0.061732307,0.043650339160411694
-0.8583639113914505,-0.87509584,0.01673193287734831
0.09788244854831829,0.050081626,0.04780082296753063
-0.8583254570074886,-0.87666214,0.018336678116717908
0.09449956808533412,0.041480694,0.05301887411918384
-0.8586407346414267,-0.8776524,0.019011672051078232
0.09029771777790487,0.038220223,0.05207749473851621
-0.8579174962528812,-0.87668234,0.01876484484590424
0.08908477928086922,0.035316497,0.05376828219339058
-0.8577494024629017,-0.8760346,0.018285214961109575
0.09077054689765715,0.03494169,0.05582885871768736
-0.8583370742234782,-0.8759864,0.01764932304290978
0.08795848719274606,0.037542652,0.05041583485400285
-0.8583278440590499,-0.87441075,0.01608290442270055
0.08743149016395606,0.03623091,0.05120057959452666
-0.8589918084901506,-0.874795,0.015803211136466877
0.08684131577924527,0.035382207,0.05145910829619206
-0.8584355264141571,-0.8755642,0.017128691153286746
0.08609330923247178,0.034045108,0.05204820156979402
-0.8586329738997105,-0.8755577,0.016924746761452836
0.0842642802874691,0.033380974,0.05088330620333023
-0.8586005623102727,-0.8752792,0.01667862584585522
0.08631387383949808,0.031709183,0.05460469083201937
-0.8578795615110139,-0.8763926,0.01851304140951837
0.10044179882954621,0.032717254,0.0677245448167231
-0.8564770049185112,-0.8795588,0.02308179673248978
0.11336746318553122,0.045228392,0.06813907129977377
-0.846578453887568,-0.8777047,0.031126226078404873
0.18505251765742597,0.05754278,0.12750973910584745
-0.8370594362341749,-0.8870126,0.049953164664567784
0.2926760332904119,0.12347603,0.1692000048480291
-0.8454360685359154,-0.887272,0.04183593177688982
0.2629330684359125,0.24934585,0.013587214511161239
-0.8495561421238932,-0.8408999,-0.008656257423118041
0.24492563112691831,0.25731844,-0.012392805972538473
-0.8529816280248285,-0.8424166,-0.010565043533098728
0.20063530147748113,0.2217014,-0.02106609701437831
-0.8540910308759128,-0.85397744,-0.00011358908819303348
0.18018574792447825,0.15628476,0.023900983515413005
-0.8542726675121185,-0.8756821,0.02140944804269107
0.1759914611033212,0.11401779,0.0619736690572511
-0.8539850742886982,-0.8876628,0.033677753679899225
0.17466529276768103,0.10381509,0.07085019913116827
-0.8537157067731218,-0.8855429,0.03182722239939406
0.17401216348252804,0.109293126,0.06471903791270764
-0.853670303262354,-0.87858707,0.024916763864873737
0.1712053314813639,0.117230095,0.053975236512091296
-0.8538899624060652,-0.87268543,0.018795470028016847
0.16902226464217832,0.1199702,0.04905206219619443
-0.8548399724308697,-0.87096393,0.016123958652809467
0.16564349960554814,0.119146556,0.04649694394339299
-0.8548754801487068,-0.87154514,0.016669655826177188
0.17195411662231247,0.11482735,0.05712676684032242
-0.8551373189366795,-0.8755409,0.020403593214657123
0.1726442847446514,0.11857319,0.054071095962913124
-0.8547346710445569,-0.87478507,0.020050394606383026
0.17355034590896617,0.12070017,0.052850172828998676
-0.8542788580309837,-0.87395126,0.019672398244193312
0.17254540328441623,0.122043684,0.05050171915946963
-0.8555502154222183,-0.87299925,0.017449035466606144
0.16380045596539403,0.12198043,0.041820027269715315
-0.8563346716467461,-0.8715624,0.015227749675122748
0.15370954177313673,0.11363569,0.040073852752979866
-0.8552138957593188,-0.8725082,0.017294332065845963
0.15827010153979934,0.10072298,0.057547118060299524
-0.8558823518793602,-0.8776643,0.021781975742099724
0.16067751472914732,0.101764545,0.05891296988451994
-0.8555534201714569,-0.8776912,0.022137789144796804
0.16521404930412176,0.10599463,0.05921942242442968
-0.854812787676212,-0.8764561,0.02164329419100597
0.1698576961920394,0.11231052,0.057547174887431995
-0.8560646411095676,-0.87474316,0.01867852247609525
0.16704997436896088,0.119449876,0.04760009812012436
-0.8563863317178495,-0.87242377,0.016037436325668564
0.1647288739053075,0.1182353,0.046493576404220305
-0.8559916470366872,-0.8731326,0.017140939442499836
0.1655192582207532,0.114013396,0.05150586201723528
-0.8543821920766577,-0.87520486,0.020822669087435353
0.1796530782809841,0.11214852,0.06750455495029561
-0.8504833122276064,-0.87883514,0.028351829431176534
0.21453843520640967,0.12327556,0.09126287208556769
-0.8524270986546956,-0.8816997,0.029272582627347887
0.2086224542086717,0.16113801,0.04748444120341505
-0.8528958679619635,-0.8674369,0.014541017871776751
0.19970132215060277,0.16794582,0.0317555050376801
-0.8547367200680668,-0.8640563,0.009319569127947624
0.1965933966591612,0.15749432,0.03909907519366895
-0.85417683264918,-0.8706083,0.016431497123769234
0.19637672502301032,0.14600997,0.050366758291938846
-0.8538613316907967,-0.8756549,0.021793544541350518
0.19415050182097743,0.14144099,0.05270951423400233
-0.8545793241272942,-0.8759701,0.021390801071070054
0.19501073715670175,0.1398988,0.055111930346322724
-0.8539082020173765,-0.8762572,0.022348979150226045
0.19937942907307676,0.14089623,0.05848319813702635
-0.8537242122193113,-0.8761024,0.022378175685809576
0.20055988907023764,0.14620902,0.05435087262793875
-0.854322214256175,-0.87400424,0.019682030548207274
0.19256984441782532,0.14986627,0.042703576379075625
-0.854289184831404,-0.870823,0.01653384087202614
0.19270298402176403,0.14332227,0.04938070993290447
-0.8538265643325992,-0.87356627,0.019739705541973573
0.1921766543594098,0.14004429,0.05213236751229525
-0.8538713387114666,-0.8745296,0.02065826143196603
0.18972586235173594,0.13906008,0.05066578230031382
-0.8545973204279258,-0.873882,0.0192846752500222
0.1832040238580463,0.13754602,0.045658006092047454
-0.8542584338373552,-0.87276036,0.018501921635209473
0.184331650679041,0.13122599,0.05310566241018877
-0.8537663814359723,-0.87499624,0.021229863471406873
0.1858301107828525,0.13022645,0.05560366260456118
-0.8538563403459957,-0.8751859,0.021329566541058775
0.18920920950270056,0.13245638,0.05675283235407233
-0.8527602587546257,-0.8749514,0.022191163459882368
0.1938607535601083,0.13636835,0.05749240436558162
-0.8527967866393843,-0.87398577,0.021188980725117657
0.20788223360364902,0.14240083,0.06548140261953342
-0.8525233106491876,-0.8758393,0.02331598235389465
0.20856962103250554,0.15625763,0.05231199163797429
-0.8525987908358348,-0.87133616,0.018737371254466728
0.20877728322177336,0.16102722,0.04775006034999296
-0.8537772591612889,-0.8703363,0.016559035012905454
0.20319053633235504,0.16112861,0.0420619259598117
-0.8539498602816101,-0.8705331,0.016583248429632547
0.20091681888564225,0.15392993,0.04698688498004075
-0.8539490625701673,-0.8733359,0.01938683535234853
0.1981313426104232,0.14836991,0.04976143427759849
-0.8541606507510456,-0.87462586,0.020465210893699237
0.19840084742274022,0.14460395,0.05379689465727544
-0.8538418199122172,-0.8757039,0.021862051337935395
0.2032160074846541,0.14433363,0.058882376684406906
-0.8529670241702455,-0.8764106,0.023443579353008892
0.20860387917620907,0.14928551,0.05931836899382839
-0.8537120623267265,-0.8751204,0.021408339055719816
0.20979223634286007,0.15713972,0.05265251781029781
-0.85380146336012,-0.8729669,0.019165422206591454
0.20877038710193693,0.160356,0.048414387036133405
-0.8540112301867673,-0.8720408,0.018029578014068903
0.20585622033235104,0.15939757,0.0464586480533746
-0.8543274854082576,-0.8723007,0.017973199043799237
0.20062217660424406,0.15546885,0.04515332527634794
-0.8548924806134851,-0.87283313,0.017940652130350343
0.1920865598905791,0.14914808,0.04293848311788928
-0.8546237839402113,-0.8731014,0.01847762930975816
0.18869800681289078,0.13932015,0.04937785679515244
-0.8546255044943036,-0.8751989,0.020573396205311845
0.18355861789092567,0.13390565,0.04965296870574501
-0.855125198588963,-0.8750357,0.019910504593257494
0.17847951440365964,0.12942773,0.04905178336651975
-0.8549257637765363,-0.87471676,0.01979099495149106
0.17646907301586326,0.12459868,0.051870391089135964
-0.8549048199408134,-0.8751548,0.020249973321668335
0.17340586107561914,0.122449145,0.050956716354587955
-0.8556707254639465,-0.87451303,0.018842304588238545
0.1690465122893451,0.1205476,0.04849891219884142
-0.8560353195657622,-0.87405205,0.01801672816373001
0.1668839113541902,0.11666475,0.05021915899003157
-0.8558569415547311,-0.87492085,0.01906390347700715
0.1684451039029653,0.11369104,0.05475406451955389
-0.8551627275233753,-0.87615365,0.020990920376252387
0.1739506545426967,0.11452742,0.05942323533321642
-0.8553331527510465,-0.8766524,0.021319266816061666
0.17435808175174225,0.120807506,0.053550575607695466
-0.8554718189832815,-0.874356,0.018884152829920398
0.17224497716057457,0.12369615,0.048548828765036245
-0.8543820565178504,-0.8729145,0.018532436566103483
0.18348798827647197,0.12163901,0.0618489749860667
-0.8558437923504261,-0.8765284,0.020684589950904497
0.1782527210432327,0.13106225,0.04719046673357846
-0.8553861475550213,-0.8728992,0.01751302713522529
0.17180128970851816,0.12894498,0.04285631159057535
-0.8551975157367738,-0.87180495,0.016607436884686133
0.18120515015513683,0.121439576,0.05976557400615001
-0.8543676386221439,-0.8774101,0.023042475189348988
0.19895476156444014,0.12627684,0.07267792576522292
-0.851226848809607,-0.8801674,0.028940575869195517
0.2262398158359507,0.14349048,0.082749337439535
-0.8511290153232279,-0.8792085,0.028079489830428073
0.2324097297625041,0.17523481,0.057174920244643684
-0.8528331667998016,-0.8695536,0.016720458783847092
0.22132588554154095,0.19087276,0.030453126914603085
-0.8537182267765903,-0.8634322,0.009714001788625803
0.2128968250021227,0.18091945,0.03197737150042135
-0.8535926906313926,-0.8677599,0.014167192772385429
0.2131022626366046,0.16453671,0.04856554808277158
-0.8530634012684131,-0.87520945,0.022146049453327654
0.21686776652277104,0.15764853,0.05921923294008366
-0.851253774612184,-0.87809616,0.026842388660673677
0.24149447782507918,0.15987623,0.08161825044623397
-0.8519572327114355,-0.88175535,0.02979811930882814
0.2361373049895702,0.1856011,0.050536204663985784
-0.8520410167439946,-0.870562,0.018521000219964168
0.2331805379958335,0.19069646,0.04248407500698004
-0.8521945023345575,-0.86813456,0.01594005586627867
0.2337668194096689,0.18690221,0.04686460929328248
-0.8532399179527442,-0.871177,0.01793709973600699
0.21204515420232425,0.18404469,0.028000465262276036
-0.8544345664383992,-0.8676138,0.013179225981034381
0.19762102974252777,0.16325012,0.03437091124849395
-0.8547760877360443,-0.87183815,0.017062064672555555
0.18938606160818308,0.14274472,0.046641341626035865
-0.8548545032922488,-0.87667817,0.021823665481402355
0.18287267642268001,0.13068645,0.052186229398334616
-0.8551140740770998,-0.8776615,0.02254745212605569
0.17698327885463408,0.12481229,0.05217098878219298
-0.8540954417509492,-0.87641215,0.022316711493069352
0.17551763093391526,0.12056926,0.05494837200561631
-0.8553456189475149,-0.87545615,0.020110535398951135
0.1774196252758969,0.12116961,0.05625001346425901
-0.8540427736784586,-0.8757272,0.021684402987801166
0.1856568179650275,0.12350969,0.06214712779950779
-0.8531645802766381,-0.8761459,0.022981319019168778
0.19846814020501502,0.13241109,0.06605704768525489
-0.851730143902326,-0.87587386,0.02414371979472596
0.22315502571428295,0.14670654,0.07644848930204387
-0.8504142658705043,-0.8770428,0.026628504515237905
0.2446510098385936,0.17258967,0.07206133524657549
-0.8495661613100971,-0.8737332,0.024167061174491522
0.2535778145113667,0.19891435,0.054663465432234604
-0.8495743521903363,-0.86761737,0.018043016507783838
0.25480676980286115,0.21231285,0.042493922426991404
-0.8502168818195209,-0.8653046,0.01508770745202448
0.25329084694398,0.21277519,0.04051566123974876
-0.8507082234061325,-0.8674828,0.016774558004084783
0.25154657353632176,0.20684132,0.04470525373689854
-0.8512840024882714,-0.87101126,0.019727254683359452
0.24925706175062878,0.20091234,0.04834472027514203
-0.8512641639782077,-0.87327665,0.02201248692740143
0.2455913291466119,0.19631915,0.04927218120216151
-0.8512364578435222,-0.8734992,0.02226275680567824
0.243381567649995,0.19227833,0.051103242092286255
-0.8514081430729277,-0.87360114,0.022192995518838687
0.2480806059520826,0.19006522,0.05801538595372291
-0.8521256176052641,-0.8751931,0.023067501443808203
0.2478844002199624,0.19474252,0.05314188453678825
-0.8520304553225616,-0.8735198,0.02148932292908634
0.2473327106330484,0.19672766,0.05060504735446869
-0.8522864077300186,-0.8724495,0.02016310952004241
0.2472945595184695,0.19693886,0.05035570208228937
-0.8514133047352044,-0.87269527,0.02128196246526559
0.24631731260100453,0.19610518,0.050212130430136614
-0.8525434046354651,-0.8723547,0.019811281624758315
0.24778095842241601,0.195611,0.05216995836138086
-0.8528010289348784,-0.87368053,0.020879503043728764
0.2464406641638851,0.19629358,0.05014708661204337
-0.8531898967528622,-0.87339437,0.020204473326178363
0.24830695440155234,0.19542427,0.05288268079143729
-0.8536305532490227,-0.8744927,0.020862151619293945
0.24561591047699657,0.19675218,0.04886373478825298
-0.8535366613956551,-0.8736184,0.020081762543096127
0.23755278919986603,0.19471155,0.04284123812965271
-0.8543521953457159,-0.872023,0.017670791066332403
0.2306952653889775,0.18713653,0.04355873451281783
-0.8542643827834743,-0.87331355,0.019049163397250823
0.22745141960011478,0.17808712,0.04936430431233402
-0.8546771384964055,-0.8754605,0.020783366989129193
0.22536156160646023,0.173205,0.05215655846410336
-0.855239008897332,-0.87629676,0.021057749754401445
0.21757083706286845,0.17137812,0.0461927162828773
-0.855439064151992,-0.87443775,0.01899868523384174
0.20513746668101274,0.16516212,0.03997535039187394
-0.8558466651543801,-0.87277156,0.016924895991402344
0.1970329686848636,0.15297832,0.04405465273542361
-0.8557639308336107,-0.87472755,0.018963616335121003
0.19254793255318378,0.14239244,0.05015549092282032
-0.8557226705561317,-0.876652,0.020929331778463012
0.19307081415561977,0.13673963,0.056331187628787194
-0.85617024663423,-0.87784344,0.021673192944779984
0.19284090641849252,0.13775852,0.05508238319270822
-0.8554717268728099,-0.8768004,0.021328691027275526
0.1963651573381234,0.13929273,0.05707242545698174
-0.8531483862129697,-0.8762646,0.023116185930584954
0.2139075514691161,0.14302178,0.07088577419689168
-0.8528585423657622,-0.8781479,0.02528935773876051
0.2278559548879386,0.16089751,0.06695844662435066
-0.8550860151419287,-0.8754691,0.0203830734124536
0.21219052885758566,0.18037593,0.0318145952104299
-0.8550952870167592,-0.8662103,0.011114994832148284
0.20349274210002544,0.16996568,0.033527057686115525
-0.8555872403559369,-0.8690931,0.013505879742177096
0.19296981936833796,0.15478472,0.03818509525201258
